Name,Region,Confirmed,Deaths,Recovered,Last Update,ID
Maharashtra,India,10498,,,2020-04-30 18:00:00,140004402
Gujarat,India,4395,,,2020-04-30 18:00:00,140001927
Delhi,India,3515,,,2020-04-30 18:00:00,140001944
Madhya Pradesh,India,2625,,,2020-04-30 18:00:00,140001931
Rajasthan,India,2582,,,2020-04-30 18:00:00,140001929
Tamil Nadu,India,2323,,,2020-04-30 18:00:00,140001938
Uttar Pradesh,India,2211,,,2020-04-30 18:00:00,140001926
Andhra Pradesh,India,1403,,,2020-04-30 18:00:00,140004401
Telangana,India,1038,,,2020-04-30 18:00:00,140004405
West Bengal,India,758,,,2020-04-30 18:00:00,140001940
Karnataka,India,565,,,2020-04-30 18:00:00,140004403
Kerala,India,498,,,2020-04-30 18:00:00,140001930
Bihar,India,425,,,2020-04-30 18:00:00,140001937
Punjab,India,480,,,2020-04-30 18:00:00,140001934
Haryana,India,339,,,2020-04-30 18:00:00,140001933
Odisha,India,142,,,2020-04-30 18:00:00,140001936
Jharkhand,India,110,,,2020-04-30 18:00:00,140001943
Chandigarh,India,74,,,2020-04-30 18:00:00,140001945
Uttarakhand,India,57,,,2020-04-30 18:00:00,140001932
Himachal Pradesh,India,40,,,2020-04-30 18:00:00,140001941
Assam,India,42,,,2020-04-30 18:00:00,140001939
Chhattisgarh,India,40,,,2020-04-30 18:00:00,140004404
Andaman and Nicobar Islands,India,33,,,2020-04-30 18:00:00,140001955
Meghalaya,India,12,,,2020-04-30 18:00:00,140001952
Puducherry,India,8,,,2020-04-30 18:00:00,140001953
Goa,India,7,,,2020-04-30 18:00:00,140001956
Manipur,India,2,,,2020-04-30 18:00:00,140001942
Tripura,India,2,,,2020-04-30 18:00:00,140001949
Mizoram,India,1,,,2020-04-30 18:00:00,140001928
Arunachal Pradesh,India,1,,,2020-04-30 18:00:00,140002691
Nagaland,India,0,,,2020-04-30 18:00:00,140001950
Dadra and Nagar Haveli,India,0,,,2020-04-30 18:00:00,140001947
Daman & Diu,India,0,,,2020-04-30 18:00:00,140001948
Lakshadweep,India,0,,,2020-04-30 18:00:00,140001954
Sikkim,India,0,,,2020-04-30 18:00:00,140001951
British Columbia,Canada,2087,,,2020-04-30 15:00:00,140002874
Alberta,Canada,5165,,,2020-04-30 15:00:00,140002879
Saskatchewan,Canada,383,,,2020-04-30 15:00:00,140002878
Manitoba,Canada,273,,,2020-04-30 15:00:00,140002877
Ontario,Canada,16187,,,2020-04-30 15:00:00,140002875
Quebec,Canada,26594,,,2020-04-30 15:00:00,140002869
Newfoundland,Canada,258,,,2020-04-30 15:00:00,140002930
New Brunswick,Canada,118,,,2020-04-30 15:00:00,140002928
Nova Scotia,Canada,935,,,2020-04-30 15:00:00,140002929
Prince Edward Island,Canada,27,,,2020-04-30 15:00:00,140002931
Yukon,Canada,11,,,2020-04-30 15:00:00,140002880
Northwest Territories,Canada,5,,,2020-04-30 15:00:00,140002881
Nunavut,Canada,0,,,2020-04-30 15:00:00,140003914
Repatriated travellers,Canada,13,,,2020-04-30 15:00:00,
Lombardy,Italy,75134,,,2020-04-30 18:00:00,140000679
Piedmont,Italy,25873,,,2020-04-30 18:00:00,140000673
Emilia-Romagna,Italy,25177,,,2020-04-30 18:00:00,140000680
Veneto,Italy,17825,,,2020-04-30 18:00:00,140000678
Tuscany,Italy,9292,,,2020-04-30 18:00:00,140000675
Liguria,Italy,7909,,,2020-04-30 18:00:00,140000687
Lazio,Italy,6545,,,2020-04-30 18:00:00,140000686
Marche,Italy,6210,,,2020-04-30 18:00:00,140000674
Campania,Italy,4410,,,2020-04-30 18:00:00,140000676
Daegu,South Korea,6857,,,2020-04-30 11:00:00,140004292
Gyeongsangbuk-do,South Korea,1364,,,2020-04-30 11:00:00,140004295
Gyeonggi-do,South Korea,660,,,2020-04-30 11:00:00,140004304
Seoul,South Korea,628,,,2020-04-30 11:00:00,140004303
Chungcheongnam-do,South Korea,141,,,2020-04-30 11:00:00,140004302
Busan,South Korea,136,,,2020-04-30 11:00:00,140004297
Gyeongsangnam-do,South Korea,117,,,2020-04-30 11:00:00,140004298
Incheon,South Korea,92,,,2020-04-30 11:00:00,140004305
Gangwon-do,South Korea,53,,,2020-04-30 11:00:00,140004294
Flanders,Belgium,20482,,,2020-04-30 11:00:00,
Walloon Brabant,Belgium,10304,,,2020-04-30 11:00:00,140003274
Brussels,Belgium,3457,,,2020-04-30 11:00:00,140003275
Attica,Greece,903,,,2020-04-30 18:00:00,140000004
Aegean Islands,Greece,9,,,2020-04-30 18:00:00,
Thrace,Greece,24,,,2020-04-30 18:00:00,
Macedonia,Greece,122,,,2020-04-30 18:00:00,
Epirus,Greece,7,,,2020-04-30 18:00:00,140000010
Thessaly,Greece,14,,,2020-04-30 18:00:00,140000001
Peloponnese,Greece,78,,,2020-04-30 18:00:00,140000006
Dodecanese,Greece,2,,,2020-04-30 18:00:00,
Greece Central,Greece,6,,,2020-04-30 18:00:00,140000011
Crete,Greece,12,,,2020-04-30 18:00:00,140000012
Ionian Islands,Greece,7,,,2020-04-30 18:00:00,140000008
Cyclades,Greece,1,,,2020-04-30 18:00:00,
Cruize Ship,Greece,119,,,2020-04-30 18:00:00,
Arica y Parinacota,Chile,279,,,2020-04-30 16:00:00,140002799
Tarapaca,Chile,198,,,2020-04-30 16:00:00,140002800
