Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Hubei,Mainland China,68135,0,4512,0,63623,0,0,0,2020-08-23 03:00:00,CHN,63623,0,0,0
Guangdong,Mainland China,1672,0,8,0,1660,0,4,0,2020-08-23 03:00:00,CHN,1645,0,19,0
Henan,Mainland China,1276,0,22,0,1254,0,0,0,2020-08-23 03:00:00,CHN,1254,0,0,0
Zhejiang,Mainland China,1270,0,1,0,1268,0,1,0,2020-08-23 03:00:00,CHN,1268,0,1,0
Hunan,Mainland China,1019,0,4,0,1015,0,0,0,2020-08-23 03:00:00,CHN,1015,0,0,0
Anhui,Mainland China,991,0,6,0,985,0,0,0,2020-08-23 03:00:00,CHN,985,0,0,0
Heilongjiang,Mainland China,947,0,13,0,934,0,0,0,2020-08-23 03:00:00,CHN,934,0,0,0
Jiangxi,Mainland China,932,0,1,0,931,0,0,0,2020-08-23 03:00:00,CHN,931,0,0,0
Beijing,Mainland China,929,0,9,0,920,0,0,0,2020-08-23 03:00:00,CHN,881,0,39,0
Shandong,Mainland China,799,0,7,0,791,0,1,0,2020-08-23 03:00:00,CHN,785,0,7,0
Shanghai,Mainland China,741,0,7,0,731,0,3,0,2020-08-23 03:00:00,CHN,717,0,17,0
Jiangsu,Mainland China,655,0,0,0,654,0,1,0,2020-08-23 03:00:00,CHN,654,0,1,0
Sichuan,Mainland China,604,0,3,0,600,0,1,0,2020-08-23 03:00:00,CHN,594,0,7,0
Chongqing,Mainland China,583,0,6,0,576,0,1,0,2020-08-23 03:00:00,CHN,576,0,1,0
Fujian,Mainland China,366,0,1,0,364,0,1,0,2020-08-23 03:00:00,CHN,361,0,4,0
Hebei,Mainland China,349,0,6,0,343,0,0,0,2020-08-23 03:00:00,CHN,343,0,0,0
Shaanxi,Mainland China,323,0,3,0,319,0,1,0,2020-08-23 03:00:00,CHN,318,0,2,0
Guangxi,Mainland China,255,0,2,0,252,0,1,0,2020-08-23 03:00:00,CHN,252,0,1,0
Xinjiang Uygur,Mainland China,254,0,3,0,219,0,32,0,2020-08-23 03:00:00,CHN,73,0,178,0
Nei Mongol,Mainland China,249,0,1,0,247,0,1,0,2020-08-23 03:00:00,CHN,237,0,11,0
Tianjin,Mainland China,204,0,3,0,200,0,1,0,2020-08-23 03:00:00,CHN,195,0,6,0
Liaoning,Mainland China,203,0,2,0,193,0,8,0,2020-08-23 03:00:00,CHN,160,0,41,0
Shanxi,Mainland China,201,0,0,0,200,0,1,0,2020-08-23 03:00:00,CHN,200,0,1,0
Yunnan,Mainland China,189,0,2,0,186,0,1,0,2020-08-23 03:00:00,CHN,186,0,1,0
