region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,118.48,2880,2697,3135,104.95,138.45,2880 [2697 - 3135],118.48% [104.95% - 138.45%],3250,2107,4936,05-18-2021,projected
2,AL- DOTHAN,86.33,76,72,83,84.14,89.19,76 [72 - 83],86.33% [84.14% - 89.19%],84,55,122,05-18-2021,projected
5,AL- HUNTSVILLE,86.06,104,97,114,83.94,89.63,104 [97 - 114],86.06% [83.94% - 89.63%],114,74,181,05-18-2021,projected
6,AL- MOBILE,82.94,74,69,79,81.68,84.13,74 [69 - 79],82.94% [81.68% - 84.13%],84,48,118,05-18-2021,projected
7,AL- MONTGOMERY,86.92,95,87,120,84.33,96.24,95 [87 - 120],86.92% [84.33% - 96.24%],107,67,251,05-18-2021,projected
9,AL- TUSCALOOSA,82.4,21,20,24,81.8,83.31,21 [20 - 24],82.4% [81.8% - 83.31%],24,18,33,05-18-2021,projected
11,AZ- MESA,87.22,120,113,133,85.1,92.17,120 [113 - 133],87.22% [85.1% - 92.17%],143,101,241,05-18-2021,projected
12,AZ- PHOENIX,84.13,263,248,295,82.92,86.98,263 [248 - 295],84.13% [82.92% - 86.98%],313,221,529,05-18-2021,projected
14,AZ- SUN CITY,82.96,21,20,23,82.1,85.06,21 [20 - 23],82.96% [82.1% - 85.06%],24,17,41,05-18-2021,projected
15,AZ- TUCSON,82.02,38,36,44,81.47,83.41,38 [36 - 44],82.02% [81.47% - 83.41%],51,37,86,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,2,80.0,81.25,0 [0 - 2],80.0% [80.0% - 81.25%],0,0,16,05-18-2021,projected
18,AR- JONESBORO,81.77,14,14,14,81.77,81.77,14 [14 - 14],81.77% [81.77% - 81.77%],16,16,16,05-18-2021,projected
19,AR- LITTLE ROCK,82.86,146,138,162,81.98,84.63,146 [138 - 162],82.86% [81.98% - 84.63%],165,114,267,05-18-2021,projected
21,AR- SPRINGDALE,87.57,60,56,66,85.87,89.56,60 [56 - 66],87.57% [85.87% - 89.56%],80,62,101,05-18-2021,projected
22,AR- TEXARKANA,83.27,30,28,35,82.35,85.92,30 [28 - 35],83.27% [82.35% - 85.92%],32,23,58,05-18-2021,projected
23,CA- ORANGE CO.,80.29,14,12,17,80.16,80.56,14 [12 - 17],80.29% [80.16% - 80.56%],22,12,43,05-18-2021,projected
25,CA- BAKERSFIELD,81.47,46,41,50,80.66,82.21,46 [41 - 50],81.47% [80.66% - 82.21%],53,24,80,05-18-2021,projected
31,CA- CHICO,82.81,14,13,14,82.19,82.81,14 [13 - 14],82.81% [82.19% - 82.81%],18,14,18,05-18-2021,projected
33,CA- CONTRA COSTA CO.,82.3,30,28,33,81.55,83.15,30 [28 - 33],82.3% [81.55% - 83.15%],46,31,63,05-18-2021,projected
43,CA- FRESNO,80.96,14,12,16,80.48,81.49,14 [12 - 16],80.96% [80.48% - 81.49%],22,11,34,05-18-2021,projected
56,CA- LOS ANGELES,80.22,32,28,38,80.09,80.44,32 [28 - 38],80.22% [80.09% - 80.44%],54,23,108,05-18-2021,projected
58,CA- MODESTO,81.75,12,9,15,80.58,82.33,12 [9 - 15],81.75% [80.58% - 82.33%],30,10,40,05-18-2021,projected
62,CA- NAPA,81.72,7,7,7,81.72,81.72,7 [7 - 7],81.72% [81.72% - 81.72%],10,10,10,05-18-2021,projected
65,CA- ALAMEDA CO.,81.66,38,35,41,81.24,82.13,38 [35 - 41],81.66% [81.24% - 82.13%],56,42,72,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.38,0,0,1,80.09,80.66,0 [0 - 1],80.38% [80.09% - 80.66%],4,1,7,05-18-2021,projected
73,CA- REDDING,84.62,35,34,38,82.96,85.55,35 [34 - 38],84.62% [82.96% - 85.55%],50,32,60,05-18-2021,projected
77,CA- SACRAMENTO,82.59,77,73,82,81.84,83.18,77 [73 - 82],82.59% [81.84% - 83.18%],124,88,152,05-18-2021,projected
78,CA- SALINAS,81.13,7,6,7,80.0,81.13,7 [6 - 7],81.13% [80.0% - 81.13%],9,0,9,05-18-2021,projected
79,CA- SAN BERNARDINO,80.59,17,15,22,80.19,81.07,17 [15 - 22],80.59% [80.19% - 81.07%],34,11,62,05-18-2021,projected
