Name,Region,Confirmed,newConfirmed,Deaths,newDeaths,Est.Recovered,newEst.Recovered,Est.Active,newEst.Active,Last Update,FIPS/ID,Recovered,newRecovered,Active,newActive
Maharashtra,India,70013,2358,,,,,,,2020-06-01 23:00:00,140004402,,,,
Tamil Nadu,India,23495,1162,,,,,,,2020-06-01 23:00:00,140001938,,,,
Delhi,India,20834,990,,,,,,,2020-06-01 23:00:00,140001944,,,,
Gujarat,India,17217,423,,,,,,,2020-06-01 23:00:00,140001927,,,,
Rajasthan,India,9100,269,,,,,,,2020-06-01 23:00:00,140001929,,,,
Madhya Pradesh,India,8283,194,,,,,,,2020-06-01 23:00:00,140001931,,,,
Uttar Pradesh,India,8361,286,,,,,,,2020-06-01 23:00:00,140001926,,,,
West Bengal,India,5772,271,,,,,,,2020-06-01 23:00:00,140001940,,,,
Unassigned,India,5630,139,,,,,,,2020-06-01 23:00:00,,,,,
Bihar,India,3945,138,,,,,,,2020-06-01 23:00:00,140001937,,,,
Andhra Pradesh,India,3676,105,,,,,,,2020-06-01 23:00:00,140004401,,,,
Karnataka,India,3408,187,,,,,,,2020-06-01 23:00:00,140004403,,,,
Telangana,India,2792,94,,,,,,,2020-06-01 23:00:00,140004405,,,,
Haryana,India,2356,265,,,,,,,2020-06-01 23:00:00,140001933,,,,
Punjab,India,2301,38,,,,,,,2020-06-01 23:00:00,140001934,,,,
Odisha,India,2104,156,,,,,,,2020-06-01 23:00:00,140001936,,,,
Assam,India,1486,146,,,,,,,2020-06-01 23:00:00,140001939,,,,
Kerala,India,1327,57,,,,,,,2020-06-01 23:00:00,140001930,,,,
Uttarakhand,India,959,52,,,,,,,2020-06-01 23:00:00,140001932,,,,
Jharkhand,India,661,51,,,,,,,2020-06-01 23:00:00,140001943,,,,
Chhattisgarh,India,548,50,,,,,,,2020-06-01 23:00:00,140004404,,,,
Himachal Pradesh,India,340,10,,,,,,,2020-06-01 23:00:00,140001941,,,,
Tripura,India,423,107,,,,,,,2020-06-01 23:00:00,140001949,,,,
Chandigarh,India,297,4,,,,,,,2020-06-01 23:00:00,140001945,,,,
Manipur,India,83,12,,,,,,,2020-06-01 23:00:00,140001942,,,,
Goa,India,73,2,,,,,,,2020-06-01 23:00:00,140001956,,,,
Puducherry,India,79,22,,,,,,,2020-06-01 23:00:00,140001953,,,,
Nagaland,India,43,0,,,,,,,2020-06-01 23:00:00,140001950,,,,
Andaman and Nicobar Islands,India,33,0,,,,,,,2020-06-01 23:00:00,140001955,,,,
Meghalaya,India,28,1,,,,,,,2020-06-01 23:00:00,140001952,,,,
Arunachal Pradesh,India,20,16,,,,,,,2020-06-01 23:00:00,140002691,,,,
Dadra and Nagar Haveli,India,3,1,,,,,,,2020-06-01 23:00:00,140001947,,,,
Mizoram,India,1,0,,,,,,,2020-06-01 23:00:00,140001928,,,,
Sikkim,India,1,0,,,,,,,2020-06-01 23:00:00,140001951,,,,
Lakshadweep,India,0,0,,,,,,,2020-06-01 23:00:00,140001954,,,,
British Columbia,Canada,2573,0,,,,,,,2020-06-01 16:00:00,140002874,,,,
Alberta,Canada,7010,0,,,,,,,2020-06-01 16:00:00,140002879,,,,
Saskatchewan,Canada,646,0,,,,,,,2020-06-01 16:00:00,140002878,,,,
Manitoba,Canada,295,0,,,,,,,2020-06-01 16:00:00,140002877,,,,
Ontario,Canada,28263,404,,,,,,,2020-06-01 16:00:00,140002875,,,,
Quebec,Canada,51059,0,,,,,,,2020-06-01 16:00:00,140002869,,,,
Newfoundland,Canada,261,0,,,,,,,2020-06-01 16:00:00,140002930,,,,
New Brunswick,Canada,132,0,,,,,,,2020-06-01 16:00:00,140002928,,,,
Nova Scotia,Canada,1056,0,,,,,,,2020-06-01 16:00:00,140002929,,,,
Prince Edward Island,Canada,27,0,,,,,,,2020-06-01 16:00:00,140002931,,,,
Yukon,Canada,11,0,,,,,,,2020-06-01 16:00:00,140002880,,,,
Northwest Territories,Canada,5,0,,,,,,,2020-06-01 16:00:00,140002881,,,,
Nunavut,Canada,0,0,,,,,,,2020-06-01 16:00:00,140003914,,,,
Repatriated travellers,Canada,13,0,,,,,,,2020-06-01 16:00:00,,,,,
Daegu,South Korea,6884,1,,,,,,,2020-06-01 11:00:00,140004292,,,,
Gyeongsangbuk-do,South Korea,1379,0,,,,,,,2020-06-01 11:00:00,140004295,,,,
Seoul,South Korea,862,1,,,,,,,2020-06-01 11:00:00,140004303,,,,
Gyeonggi-do,South Korea,852,12,,,,,,,2020-06-01 11:00:00,140004304,,,,
Incheon,South Korea,224,18,,,,,,,2020-06-01 11:00:00,140004305,,,,
Busan,South Korea,147,0,,,,,,,2020-06-01 11:00:00,140004297,,,,
Chungcheongnam-do,South Korea,146,0,,,,,,,2020-06-01 11:00:00,140004302,,,,
Gyeongsangnam-do,South Korea,123,0,,,,,,,2020-06-01 11:00:00,140004298,,,,
Chungcheongbuk-do,South Korea,60,0,,,,,,,2020-06-01 11:00:00,140004291,,,,
Gangwon-do,South Korea,57,0,,,,,,,2020-06-01 11:00:00,140004294,,,,
Ulsan,South Korea,52,0,,,,,,,2020-06-01 11:00:00,140004296,,,,
Sejong,South Korea,47,0,,,,,,,2020-06-01 11:00:00,140004290,,,,
Daejeon,South Korea,46,0,,,,,,,2020-06-01 11:00:00,140004289,,,,
Gwangju,South Korea,32,0,,,,,,,2020-06-01 11:00:00,140004293,,,,
Jeollabuk-do,South Korea,21,0,,,,,,,2020-06-01 11:00:00,140004301,,,,
Jeollanam-do,South Korea,20,1,,,,,,,2020-06-01 11:00:00,140004300,,,,
Jeju-do,South Korea,15,0,,,,,,,2020-06-01 11:00:00,140004299,,,,
Flanders,Belgium,30178,0,,,,,,,2020-06-01 11:00:00,,,,,
Walloon Brabant,Belgium,17366,0,,,,,,,2020-06-01 11:00:00,140003274,,,,
Brussels,Belgium,5507,0,,,,,,,2020-06-01 11:00:00,140003275,,,,
Tyrol,Austria,3546,0,,,,,,,2020-06-01 15:00:00,140003806,,,,
Lower Austria,Austria,2866,-1,,,,,,,2020-06-01 15:00:00,140003799,,,,
Upper Austria,Austria,2296,1,,,,,,,2020-06-01 15:00:00,140003801,,,,
Vienna,Austria,2204,0,,,,,,,2020-06-01 15:00:00,140003807,,,,
Styria,Austria,1836,0,,,,,,,2020-06-01 15:00:00,140003802,,,,
Salzburg,Austria,1240,0,,,,,,,2020-06-01 15:00:00,140003805,,,,
Vorarlberg,Austria,901,1,,,,,,,2020-06-01 15:00:00,140003800,,,,
Carinthia,Austria,414,0,,,,,,,2020-06-01 15:00:00,140003804,,,,
Burgenland,Austria,346,1,,,,,,,2020-06-01 15:00:00,140003803,,,,
Lombardy,Italy,88537,0,,,,,,,2020-06-01 18:00:00,140000679,,,,
Piedmont,Italy,30513,0,,,,,,,2020-06-01 18:00:00,140000673,,,,
Emilia-Romagna,Italy,27739,0,,,,,,,2020-06-01 18:00:00,140000680,,,,
Veneto,Italy,19134,0,,,,,,,2020-06-01 18:00:00,140000678,,,,
Tuscany,Italy,10088,0,,,,,,,2020-06-01 18:00:00,140000675,,,,
Liguria,Italy,9639,0,,,,,,,2020-06-01 18:00:00,140000687,,,,
Lazio,Italy,7709,0,,,,,,,2020-06-01 18:00:00,140000686,,,,
Marche,Italy,6726,0,,,,,,,2020-06-01 18:00:00,140000674,,,,
Campania,Italy,4787,0,,,,,,,2020-06-01 18:00:00,140000676,,,,
Apulia,Italy,4482,0,,,,,,,2020-06-01 18:00:00,140000677,,,,
Sicily,Italy,3442,0,,,,,,,2020-06-01 18:00:00,140000672,,,,
Friuli-Venezia Giulia,Italy,3267,0,,,,,,,2020-06-01 18:00:00,140000688,,,,
Abruzzo,Italy,3237,0,,,,,,,2020-06-01 18:00:00,140000685,,,,
Umbria,Italy,1431,0,,,,,,,2020-06-01 18:00:00,140000690,,,,
Sardinia,Italy,1360,0,,,,,,,2020-06-01 18:00:00,140000682,,,,
Valle d'aosta,Italy,1182,0,,,,,,,2020-06-01 18:00:00,140000691,,,,
Calabria,Italy,1176,0,,,,,,,2020-06-01 18:00:00,140000684,,,,
Molise,Italy,436,0,,,,,,,2020-06-01 18:00:00,140000683,,,,
